has_setup_py,num_files,total_size_bytes,has_eval,has_exec,has_base64_decode,has_subprocess,has_os_system,has_socket,has_requests_call,has_urllib_request,has_env_access,has_setup_cmdclass_override,has_hex_or_b64_blob,has_getattr_dynamic,has_ctypes,has_marshal_pickle,num_non_py_executable_like,py_code_entropy,py_code_length,num_py_files,package_name,label,label_encoded,code_density,py_file_ratio,suspicious_indicator_count,avg_file_size,is_unusually_small
1,10,18637,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1617,1,selfgrandencodecv,malicious,1,161.7,0.1,3,1863.7,0
1,12,2922,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4.733,969,2,manganeko,malicious,1,80.75,0.16666666666666666,5,243.5,1
1,7,2916,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.755,1729,1,etheeruim,malicious,1,247.0,0.14285714285714285,4,416.57142857142856,0
1,9,135819,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,4.945,133525,3,beeee23323,malicious,1,14836.111111111111,0.3333333333333333,8,15091.0,0
1,10,18257,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1615,1,selflibreplace,malicious,1,161.5,0.1,3,1825.7,0
1,10,18896,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1619,1,esqreplacemaskcraft,malicious,1,161.9,0.1,3,1889.6,0
1,8,1758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.022,1077,1,mianoplmao,malicious,1,134.625,0.125,2,219.75,1
1,7,3751,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.831,2038,1,web3-pyy,malicious,1,291.14285714285717,0.14285714285714285,4,535.8571428571429,0
1,48,408576,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,4.893,336766,33,equests,malicious,1,7015.958333333333,0.6875,12,8512.0,0
1,10,17589,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1583,1,killhydra,malicious,1,158.3,0.1,3,1758.9,0
1,10,18776,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1619,1,selfpipstudyhacked,malicious,1,161.9,0.1,3,1877.6,0
1,12,2946,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4.735,973,2,osrs-hiscore,malicious,1,81.08333333333333,0.16666666666666666,5,245.5,1
1,10,17460,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1581,1,loadinfo,malicious,1,158.1,0.1,3,1746.0,0
1,7,2922,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.718,1611,1,playwrihgt,malicious,1,230.14285714285714,0.14285714285714285,4,417.42857142857144,0
1,7,3153,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.738,1676,1,PyGamw,malicious,1,239.42857142857142,0.14285714285714285,4,450.42857142857144,0
1,10,17749,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1611,1,libadcvpip,malicious,1,161.1,0.1,3,1774.9,0
1,7,3040,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.728,1617,1,customtkingter,malicious,1,231.0,0.14285714285714285,4,434.2857142857143,0
1,9,1359,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.715,779,2,myshellcode2,malicious,1,86.55555555555556,0.2222222222222222,3,151.0,1
1,7,2623,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.614,1414,1,requestr,malicious,1,202.0,0.14285714285714285,3,374.7142857142857,0
1,12,123297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.433,118116,4,aliababcloud-tea-openapi,malicious,1,9843.0,0.3333333333333333,2,10274.75,0
1,10,17460,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.209,1581,1,intellib,malicious,1,158.1,0.1,3,1746.0,0
1,3,67248,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63515,2,pyinstaaller,malicious,1,21171.666666666668,0.6666666666666666,3,22416.0,0
1,10,17204,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1579,1,urlpyw,malicious,1,157.9,0.1,3,1720.4,0
1,3,67236,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63507,2,uurllib3,malicious,1,21169.0,0.6666666666666666,3,22412.0,0
1,10,18776,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.222,1619,1,selfkillpushhacked,malicious,1,161.9,0.1,3,1877.6,0
1,10,17616,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1609,1,py-edpush,malicious,1,160.9,0.1,3,1761.6,0
1,10,17360,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1607,1,esqcved,malicious,1,160.7,0.1,3,1736.0,0
1,3,67263,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63525,2,webbsocket-client,malicious,1,21175.0,0.6666666666666666,3,22421.0,0
1,10,18264,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.211,1615,1,tpminegetintel,malicious,1,161.5,0.1,3,1826.4,0
1,10,18776,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1619,1,esqencodetoolsuper,malicious,1,161.9,0.1,3,1877.6,0
1,10,18384,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1615,1,tpencodevirtual,malicious,1,161.5,0.1,3,1838.4,0
1,10,17847,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.208,1584,1,toolcontrol,malicious,1,158.4,0.1,3,1784.7,0
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.211,1582,1,proofpong,malicious,1,158.2,0.1,3,1758.8,0
1,8,1681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.088,991,1,miantested,malicious,1,123.875,0.125,2,210.125,1
1,9,4731,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.276,2843,2,code-helper,malicious,1,315.8888888888889,0.2222222222222222,3,525.6666666666666,0
1,3,67251,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63517,2,bautifulsoup4,malicious,1,21172.333333333332,0.6666666666666666,3,22417.0,0
1,10,17744,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1610,1,py-ultracv,malicious,1,161.0,0.1,3,1774.4,0
1,10,18384,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1615,1,py-adencodeping,malicious,1,161.5,0.1,3,1838.4,0
1,9,3641,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.866,1564,2,kears,malicious,1,173.77777777777777,0.2222222222222222,3,404.55555555555554,0
1,10,18000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1612,1,tpstudyintmc,malicious,1,161.2,0.1,3,1800.0,0
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.211,1582,1,cvcontrol,malicious,1,158.2,0.1,3,1758.8,0
1,8,70764,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,4.771,69773,2,pythonsqliteaddition,malicious,1,8721.625,0.25,8,8845.5,0
1,10,2406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.23,1347,2,iufgbewroibgfowiebc,malicious,1,134.7,0.2,2,240.6,1
1,10,18520,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.223,1617,1,py-lgtbosintload,malicious,1,161.7,0.1,3,1852.0,0
1,10,18580,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.234,1677,1,selfednvidiatool,malicious,1,167.7,0.1,3,1858.0,0
1,10,17752,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.22,1611,1,py-cvintpy,malicious,1,161.1,0.1,3,1775.2,0
1,10,18129,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1614,1,esqcraftrammc,malicious,1,161.4,0.1,3,1812.9,0
1,10,17207,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1579,1,postcv,malicious,1,157.9,0.1,3,1720.7,0
1,3,67239,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63509,2,cryptfeed,malicious,1,21169.666666666668,0.6666666666666666,3,22413.0,0
1,10,10823,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.76,9307,3,pycrypting,malicious,1,930.7,0.3,3,1082.3,0
1,10,17744,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1610,1,esqpostlib,malicious,1,161.0,0.1,3,1774.4,0
1,10,17616,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1609,1,py-intstr,malicious,1,160.9,0.1,3,1761.6,0
1,8,4198,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5.032,2175,1,tucan-x,malicious,1,271.875,0.125,4,524.75,0
1,13,14530,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,4.614,10467,2,pwd,malicious,1,805.1538461538462,0.15384615384615385,5,1117.6923076923076,0
0,8,145843,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,4.914,139670,4,aounitaounit2,malicious,1,17458.75,0.5,5,18230.375,0
1,10,18000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1612,1,tpgamehacked,malicious,1,161.2,0.1,3,1800.0,0
1,10,18254,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1615,1,selfencodegame,malicious,1,161.5,0.1,3,1825.4,0
1,10,18256,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1614,1,selfultracraft,malicious,1,161.4,0.1,3,1825.6,0
1,10,18009,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.22,1614,1,esqadpostver,malicious,1,161.4,0.1,3,1800.9,0
1,10,17460,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1581,1,pingvisa,malicious,1,158.1,0.1,3,1746.0,0
1,3,67245,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63513,2,websocketss,malicious,1,21171.0,0.6666666666666666,3,22415.0,0
1,10,18708,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.237,1678,1,py-replacecraftad,malicious,1,167.8,0.1,3,1870.8,0
0,11,19585,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5.268,15335,2,msfpath,malicious,1,1394.090909090909,0.18181818181818182,3,1780.4545454545455,0
1,10,18256,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1614,1,tploadpingrand,malicious,1,161.4,0.1,3,1825.6,0
1,10,17331,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.208,1579,1,peptool,malicious,1,157.9,0.1,3,1733.1,0
1,10,18515,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.22,1616,1,py-splitpullvisa,malicious,1,161.6,0.1,3,1851.5,0
1,10,18128,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.221,1613,1,py-mcpushmask,malicious,1,161.3,0.1,3,1812.8,0
1,10,17716,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1583,1,hydrahydra,malicious,1,158.3,0.1,3,1771.6,0
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1582,1,urlpaypal,malicious,1,158.2,0.1,3,1758.8,0
1,8,1237,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.88,832,2,atlasctf-21-prod-17,malicious,1,104.0,0.25,3,154.625,1
1,10,18391,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.211,1615,1,esqminegrandget,malicious,1,161.5,0.1,3,1839.1,0
0,9,47365,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,4.534,44672,2,smtmlib,malicious,1,4963.555555555556,0.2222222222222222,4,5262.777777777777,0
1,10,18394,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1615,1,libsplitguipull,malicious,1,161.5,0.1,3,1839.4,0
1,10,17872,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1611,1,libultralib,malicious,1,161.1,0.1,3,1787.2,0
1,10,17488,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1608,1,tpmcvisa,malicious,1,160.8,0.1,3,1748.8,0
1,7,3745,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.776,1860,1,customtkitnre,malicious,1,265.7142857142857,0.14285714285714285,4,535.0,0
1,10,18512,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1616,1,libgetpongrandom,malicious,1,161.6,0.1,3,1851.2,0
1,3,67254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63519,2,prompt-toolkti,malicious,1,21173.0,0.6666666666666666,3,22418.0,0
1,10,17457,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1581,1,loadpost,malicious,1,158.1,0.1,3,1745.7,0
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1582,1,proofmask,malicious,1,158.2,0.1,3,1758.8,0
1,10,18128,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1613,1,selfpullproof,malicious,1,161.3,0.1,3,1812.8,0
1,10,18384,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1615,1,tpcontrolgetlib,malicious,1,161.5,0.1,3,1838.4,0
1,3,67236,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63507,2,pysockks,malicious,1,21169.0,0.6666666666666666,3,22412.0,0
1,10,18384,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1615,1,py-candyreplace,malicious,1,161.5,0.1,3,1838.4,0
1,16,75895,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,4.778,72196,2,methantiafk,malicious,1,4512.25,0.125,7,4743.4375,0
1,7,3596,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.72,1721,1,capmonstercloudcliend,malicious,1,245.85714285714286,0.14285714285714285,4,513.7142857142857,0
1,19,22880,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,4.893,21159,11,myweb3toolz,malicious,1,1113.6315789473683,0.5789473684210527,6,1204.2105263157894,0
1,7,2705,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.659,1440,1,colorahma,malicious,1,205.71428571428572,0.14285714285714285,4,386.42857142857144,0
1,10,17459,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.209,1580,1,postmine,malicious,1,158.0,0.1,3,1745.9,0
1,10,17488,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1608,1,esqmcget,malicious,1,160.8,0.1,3,1748.8,0
1,11,18021,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.093,2105,2,191239aa,malicious,1,191.36363636363637,0.18181818181818182,4,1638.2727272727273,0
1,10,19093,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.237,1682,1,selfstudycontrolpush,malicious,1,168.2,0.1,3,1909.3,0
1,7,3474,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.782,1795,1,custmtkinter,malicious,1,256.42857142857144,0.14285714285714285,4,496.2857142857143,0
1,7,2965,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.693,1528,1,py-cobrd,malicious,1,218.28571428571428,0.14285714285714285,4,423.57142857142856,0
1,10,18264,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1615,1,libgrandcpulib,malicious,1,161.5,0.1,3,1826.4,0
1,7,3492,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.718,1685,1,capmonsterclouidclient,malicious,1,240.71428571428572,0.14285714285714285,4,498.85714285714283,0
1,10,18128,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.22,1613,1,py-pingadkill,malicious,1,161.3,0.1,3,1812.8,0
1,3,67236,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63507,2,coloarma,malicious,1,21169.0,0.6666666666666666,3,22412.0,0
1,10,17872,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1611,1,libgrandver,malicious,1,161.1,0.1,3,1787.2,0
1,7,3497,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.754,1792,1,requierement,malicious,1,256.0,0.14285714285714285,4,499.57142857142856,0
1,10,18777,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.221,1620,1,libkillproofpaypal,malicious,1,162.0,0.1,3,1877.7,0
1,10,17845,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1585,1,killreplace,malicious,1,158.5,0.1,3,1784.5,0
1,7,3322,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.798,1867,1,etheriuum,malicious,1,266.7142857142857,0.14285714285714285,4,474.57142857142856,0
1,10,17460,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1581,1,visatool,malicious,1,158.1,0.1,3,1746.0,0
1,7,3207,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.719,1610,1,pilliow,malicious,1,230.0,0.14285714285714285,4,458.14285714285717,0
1,9,29391,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,5.116,27948,3,thebypasstool,malicious,1,3105.3333333333335,0.3333333333333333,6,3265.6666666666665,0
0,167,1457848,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,4.525,1100312,158,python-alibabacloud-sdk-core,malicious,1,6588.694610778443,0.9461077844311377,8,8729.62874251497,0
1,10,17880,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1612,1,tpmcstrinfo,malicious,1,161.2,0.1,3,1788.0,0
0,12,2660,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4.83,758,2,dbnodeindicator,malicious,1,63.166666666666664,0.16666666666666666,3,221.66666666666666,1
1,7,2608,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.687,1517,1,customtjinter,malicious,1,216.71428571428572,0.14285714285714285,4,372.57142857142856,0
1,10,18136,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1614,1,esqmcpepgrand,malicious,1,161.4,0.1,3,1813.6,0
1,10,18836,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.231,1679,1,esqencodegameproof,malicious,1,167.9,0.1,3,1883.6,0
1,10,17752,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1611,1,esqguipycc,malicious,1,161.1,0.1,3,1775.2,0
0,10,21636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.382,14356,1,kdewebhelper,malicious,1,1435.6,0.1,1,2163.6,0
1,10,17488,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1608,1,esqvmpyw,malicious,1,160.8,0.1,3,1748.8,0
1,10,18512,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1616,1,libtoolintencode,malicious,1,161.6,0.1,3,1851.2,0
1,10,17460,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1581,1,intstudy,malicious,1,158.1,0.1,3,1746.0,0
1,10,18645,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1618,1,selfinteladencode,malicious,1,161.8,0.1,3,1864.5,0
1,10,17585,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1582,1,intelpush,malicious,1,158.2,0.1,3,1758.5,0
1,10,18131,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1613,1,esqproofstudy,malicious,1,161.3,0.1,3,1813.1,0
1,10,17463,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1581,1,hydrapyw,malicious,1,158.1,0.1,3,1746.3,0
1,3,1280504,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.808,1279977,2,libideeee,malicious,1,426659.0,0.6666666666666666,3,426834.6666666667,0
1,76,485560,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,4.594,365479,34,flophttp,malicious,1,4808.934210526316,0.4473684210526316,10,6388.9473684210525,0
1,10,3150,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.95,1319,3,pysbark,malicious,1,131.9,0.3,3,315.0,1
1,10,18136,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1614,1,libadproofver,malicious,1,161.4,0.1,3,1813.6,0
1,3,67254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63519,2,propmt-toolkit,malicious,1,21173.0,0.6666666666666666,3,22418.0,0
0,9,33655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.473,9475,4,scapy-gptp,benign,0,1052.7777777777778,0.4444444444444444,0,3739.4444444444443,0
1,9,4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.688,2851,2,langapi,benign,0,316.77777777777777,0.2222222222222222,1,456.8888888888889,0
1,32,40846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.831,15819,6,godaddycli,benign,0,494.34375,0.1875,2,1276.4375,0
0,5,8612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.619,2664,2,probullstats,benign,0,532.8,0.4,0,1722.4,0
1,15,13442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.474,7948,6,qt-echarts,benign,0,529.8666666666667,0.4,2,896.1333333333333,0
1,6,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.512,2087,4,blacksql,benign,0,347.8333333333333,0.6666666666666666,1,457.0,0
0,23,183275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.548,64942,14,discord-ops-alert,benign,0,2823.5652173913045,0.6086956521739131,1,7968.478260869565,0
1,19,48983,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.265,27737,8,eagle_automation,benign,0,1459.842105263158,0.42105263157894735,3,2578.0526315789475,0
1,28,207662,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.121,97244,12,verify-vat-number,benign,0,3473.0,0.42857142857142855,3,7416.5,0
1,16,137524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.847,66470,3,cdk-metaflow,benign,0,4154.375,0.1875,1,8595.25,0
1,34,78539,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.082,43072,24,greek-stemmer-pos,benign,0,1266.8235294117646,0.7058823529411765,3,2309.970588235294,0
0,6,36305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.521,18833,2,iowarp-agents,benign,0,3138.8333333333335,0.3333333333333333,1,6050.833333333333,0
1,12,25517,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.729,15321,4,CSGVulcan,benign,0,1276.75,0.3333333333333333,3,2126.4166666666665,0
1,13,10762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.523,8959,5,clustering-project,benign,0,689.1538461538462,0.38461538461538464,1,827.8461538461538,0
0,25,64038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.193,26344,14,unifiles-mcp,benign,0,1053.76,0.56,0,2561.52,0
0,11,11115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,2,2,ReadTeam,benign,0,0.18181818181818182,0.18181818181818182,0,1010.4545454545455,1
1,26,273208,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5.091,103240,9,metapop,benign,0,3970.769230769231,0.34615384615384615,3,10508.0,0
1,31,461923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.39,41806,16,fastapi-watchtrace,benign,0,1348.5806451612902,0.5161290322580645,2,14900.741935483871,0
0,5,22772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.72,16370,2,lastfmtools,benign,0,3274.0,0.4,1,4554.4,0
1,11,122520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263,61534,7,gtranspy,benign,0,5594.0,0.6363636363636364,1,11138.181818181818,0
1,19,1956940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.115,2754,4,XStatic-Moment-Timezone,benign,0,144.94736842105263,0.21052631578947367,1,102996.84210526316,0
1,8,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.722,2339,2,Ingres-STT,benign,0,292.375,0.25,1,390.0,0
0,38,161448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.787,47879,12,flink-unittest,benign,0,1259.9736842105262,0.3157894736842105,0,4248.631578947368,0
0,9,17131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819,8473,3,xml-fmt,benign,0,941.4444444444445,0.3333333333333333,0,1903.4444444444443,0
1,25,82432,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,4.505,53120,14,databear,benign,0,2124.8,0.56,5,3297.28,0
1,10,5117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.908,4426,3,lilliepy-static,benign,0,442.6,0.3,1,511.7,0
1,6,24241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.878,10714,2,importsinjson,benign,0,1785.6666666666667,0.3333333333333333,2,4040.1666666666665,0
0,112,816876,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,4.655,770274,95,runpod-flash,benign,0,6877.446428571428,0.8482142857142857,7,7293.535714285715,0
1,14,15018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.637,4855,4,django-custom_delete_selected,benign,0,346.7857142857143,0.2857142857142857,1,1072.7142857142858,0
1,19,15743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.652,6146,7,dodo-lookup,benign,0,323.4736842105263,0.3684210526315789,1,828.578947368421,0
1,249,390838,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,4.741,287264,164,modulegraph,benign,0,1153.6706827309238,0.6586345381526104,8,1569.6305220883535,0
0,12,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.727,241,2,another-uv,benign,0,20.083333333333332,0.16666666666666666,0,118.66666666666667,1
1,16,21389,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.668,18977,7,orchstr8,benign,0,1186.0625,0.4375,3,1336.8125,0
1,13,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.749,1172,7,minimalmodule,benign,0,90.15384615384616,0.5384615384615384,1,213.07692307692307,1
0,44,9781730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.803,2808,3,frantik,benign,0,63.81818181818182,0.06818181818181818,0,222312.04545454544,0
0,141,440599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,439815,138,thorchainpy,benign,0,3119.255319148936,0.9787234042553191,0,3124.8156028368794,0
0,13,11297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.361,6042,2,mseep-image-gen,benign,0,464.7692307692308,0.15384615384615385,0,869.0,0
0,7,27380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.773,7387,2,sigvault,benign,0,1055.2857142857142,0.2857142857142857,1,3911.4285714285716,0
1,11,23624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.324,22960,9,pentest,benign,0,2087.2727272727275,0.8181818181818182,2,2147.6363636363635,0
1,8,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.901,489,2,test14416148,benign,0,61.125,0.25,1,192.5,1
0,46,618568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.604,589241,36,pycellin,benign,0,12809.58695652174,0.782608695652174,1,13447.130434782608,0
1,12,10920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.506,9567,5,distri-probability-tests,benign,0,797.25,0.4166666666666667,1,910.0,0
0,115,622926,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.926,274914,68,mechlab,benign,0,2390.5565217391304,0.591304347826087,2,5416.747826086957,0
1,11,5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.803,3208,3,monkez-qwidgets,benign,0,291.6363636363636,0.2727272727272727,1,487.54545454545456,0
