has_setup_py,num_files,total_size_bytes,has_eval,has_exec,has_base64_decode,has_subprocess,has_os_system,has_socket,has_requests_call,has_urllib_request,has_env_access,has_setup_cmdclass_override,has_hex_or_b64_blob,has_getattr_dynamic,has_ctypes,has_marshal_pickle,num_non_py_executable_like,py_code_entropy,py_code_length,num_py_files,package_name,label
1,13,10576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.848,4047,6,hls-edit-file,benign
0,308,4157343,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,4.659,3475544,260,imbi-api,benign
0,89,689434,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4.381,256993,70,torch-candle,benign
1,19,17305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.477,9951,6,oem-client-provider-release,benign
0,25,34406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.596,16322,15,rag-starter,benign
0,25,328706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.837,25086,8,silent-task-runner,benign
1,13,15177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.729,13594,6,alertlogic,benign
1,432,3725021,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,4.615,225630,67,gensio-binary,benign
1,24,12258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.701,2713,5,py-handling-response,benign
1,12,8122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.935,1861,4,django-simple-plausible,benign
1,12,45064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,23633,4,pyzabbixAll,benign
1,9,39823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.503,38185,7,django-rest-coupedout,benign
1,23,35277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.792,30507,15,cleandat,benign
0,12,11984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.486,10030,6,toolconf,benign
1,10,4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.713,1039,1,dionepaas,benign
0,39,136291,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.951,99879,23,auto-coder-chat-lite,benign
1,9,29976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.837,16440,5,ckan-client,benign
0,6,15921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.475,4279,2,scuid,benign
1,16,10768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.739,3225,2,ffmpeg-stream-to-numpy,benign
1,17,38416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64,32886,8,promap,benign
0,78,419748,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.668,405195,68,anndict,benign
1,84,825311,0,0,0,1,0,0,0,0,1,1,0,0,1,0,4,4.83,5684,2,rssdk,benign
0,117,998847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.826,107289,29,eark-validator,benign
0,29,17386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.121,16447,25,api-spotify,benign
0,33,162808,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.745,146990,22,code5,benign
0,10,21769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.647,12918,5,megaloader-cli,benign
1,47,62113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.618,39344,39,click-sdk,benign
0,8,27725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.626,16455,2,procwatch,benign
1,61,24080,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.854,12169,52,flowpylib,benign
0,11,23232,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.886,7493,2,hrevn-codex-cli,benign
0,66,136921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.955,111860,54,hebrewcal,benign
0,31,714975,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.716,600917,22,factpages-py,benign
0,19,33649,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.76,30867,16,conduit-auth,benign
0,13,35242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.757,19579,3,pcorr,benign
1,18,11946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.555,8265,9,bedlam,benign
1,8714,43993834,1,1,1,1,0,1,1,1,1,0,1,1,1,0,8,4.918,4198301,240,pwntools,benign
1,8,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.753,482,1,cosmimic,benign
1,12,3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.037,895,2,poldradoxvp,benign
0,16,323574,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.353,67315,6,curriculus,benign
0,20,36133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.39,25734,9,progressvertical,benign
1,12,30667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66,15214,2,setup-cfg-fmt,benign
0,7,9390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,3046,3,pq-peek,benign
0,20,923674,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,4.428,697855,15,hanzo-tools-api,benign
1,40,54330,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.91,36823,22,django-geoip-redis,benign
1,15,44731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.693,35875,4,antchain-ak-a34c7abe05104031aa18bb0861edbdba,benign
0,20,135788,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4.728,114349,10,tello-ctrl,benign
1,21,508251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.966,32635,9,wabi,benign
0,11,14245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.962,5373,1,decitobin,benign
0,119,1350619,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,5.254,1012444,93,lecture-forge,benign
1,19,123316,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.514,119571,11,sipprverse,benign
1,13,80197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.554,31262,4,FLAI-CAUSAL,benign
0,28,581070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.509,14596,4,gradio-coolimage,benign
0,151,772795,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4.794,419701,45,abi-control-core,benign
0,60,2648817,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4.138,364981,42,isekai-django,benign
1,26,80355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.632,23630,4,Flask-KVSession,benign
0,44,151156,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.674,146559,35,gateflow,benign
1,9,3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.839,958,2,dominisia,benign
1,29,159026,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.005,97389,16,qcache,benign
1,46,3660653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.356,325707,31,crysnet,benign
1,16,23270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.757,11833,4,rich-format,benign
0,62,886523,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,4.635,858074,50,kinnoo,benign
0,25,67282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.513,50909,15,godot-scene-signal-auditor,benign
1,15,4863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.036,1103,2,very-basic-math-calculator,benign
1,19,54016,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.358,52430,10,pytknvim,benign
0,18,13028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.918,7170,9,mpmathbyyhu,benign
0,45,148676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.017,77946,24,jito_searcher_client_no_auth,benign
1,11,12422,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.561,3662,2,formatizer,benign
0,197,61923571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,4.781,425629,69,PyPalmSens,benign
1,103,863396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.998,2725,2,sat-templates,benign
1,39,175042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.672,97797,16,penprs,benign
0,251,2698048,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,4.792,1903943,105,remotior-sensus,benign
1,11,15412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.975,10651,2,nvidia-dali-cuda116,benign
1,175,188321,0,1,0,1,0,0,0,0,1,0,0,1,0,0,33,4.658,155457,104,puppeter,benign
1,14,13182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,5685,4,token-count,benign
1,9,3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.539,2691,3,Regex-Dict,benign
1,30,134126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.575,132742,21,provoke,benign
1,20,502313,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,4.742,456453,16,biggles,benign
1,10,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.147,1818,2,Package-KNN-Kmeans,benign
1,24,2403856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.811,1833,2,st-table-words-icon,benign
1,26,131658,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4.522,49937,10,openimu-testa,benign
1,11,536820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.804,4308,2,petchoulauncher,benign
1,11,3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.592,2564,3,OCI-Inference,benign
1,21,28852,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.472,5460,4,pytest-solr,benign
1,13,41454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.991,1880,2,roPerf,benign
0,36,243649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.997,31095,17,toolkit_cmm,benign
1,19,22730,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.64,14716,10,askelerator,benign
1,20,93989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.055,29826,9,DoerGPIO,benign
0,19,43143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,28536,7,talenWF,benign
0,35,35464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.586,13561,10,acdh-django-browsing,benign
1,41,219326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.611,216010,33,region,benign
0,14,22566,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.42,10983,4,dlt-source-notion,benign
1,11,4083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34,2033,3,Unicorn-Links,benign
0,116,941014,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,4.192,874091,105,nemantix,benign
1,13,9622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,5430,3,auto-translator,benign
0,48,317217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4.483,69518,30,passtui,benign
1,13,87870,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.908,81386,5,pytwoway-pkg,benign
1,117,314528,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2,4.869,261687,85,ripcord,benign
1,29,40461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.718,20969,17,nix-sitemap-generator,benign
1,21,43234,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.713,27078,9,opensignals,benign
1,48,44857074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.155,112070,34,ZMPY3D-CP,benign
0,17,16164753,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.811,56488,5,spdx-matcher,benign
1,10,10379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.446,3002,3,jsonway,benign
1,11,2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.026,661,3,sort-zzk,benign
1,17,7423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.614,6223,10,paymob-sdk,benign
0,2,8146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.462,7305,1,pycopy-quopri,benign
1,7,21177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.353,19342,4,ecomment,benign
1,8,9666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.422,8165,2,XMLegant,benign
1,17,3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.736,1775,10,cat-dog-lib,benign
1,245,2150922,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4.805,17243,13,collective.js.ckeditor,benign
1,13,5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142,3045,4,cowtool,benign
1,74,915174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.542,881763,64,edlgt,benign
1,18,38808,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.756,31349,9,co6co.web-db,benign
1,33,100584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.574,29278,21,ulpsych,benign
0,16,28957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.673,15505,11,dead-simple-oauth-fastapi,benign
1,541,4464952,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,4.495,4274255,508,ms-swift,benign
0,22,123005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.845,114911,8,vlm4ocr,benign
1,19,41884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.566,28102,10,udnn,benign
0,11,408731,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.293,70405,5,zbq,benign
0,8,13544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.948,9615,5,nerforpdf,benign
1,24,53209,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4.678,41306,13,bombaat,benign
0,21,213385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.708,45623,7,tviz,benign
1,16,22457,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.612,13423,6,lambdacloud,benign
0,22,21485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.691,7856,11,ffdice,benign
1,11,88903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.323,32914,2,nna-methods,benign
1,13,16291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.553,6145,4,ll2location,benign
0,10,13727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.696,10058,5,aiohttp-poe,benign
1,30,39109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.468,36708,21,python-files-merger,benign
1,10,10210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.471,8399,2,pypoolcontroller,benign
0,12,45904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.484,5925,3,mempy-miladtsx,benign
0,44,78890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.499,58139,33,test-words-api-client-sdk,benign
1,724,14629040,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.136,189913,48,Congo,benign
0,28,185316,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.02,127452,18,multibot,benign
0,5,16483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.454,8123,2,league-data-mcp,benign
0,23,22209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357,12059,12,mulambda,benign
0,11,7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.494,68,1,xroute-env,benign
1,13,22235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.706,11168,5,pyellipsoid,benign
0,14,31345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.821,26134,5,ommx-highs-adapter,benign
1,12,9016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.481,7374,3,DDExcelAccesslib,benign
0,16,32470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.427,3685,3,projectmap,benign
1,12,10427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.503,9495,5,salRad-distributions,benign
0,14,63735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.752,46787,9,codex-mcp-server,benign
1,17,91018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.716,67587,5,vam.whittaker,benign
0,148,2953680,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,4.623,1293877,89,uk-parliament-mcp,benign
0,20,121051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.546,95165,10,promptzl,benign
1,17,35431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.201,16873,7,RLInventoryOpt,benign
1,20,179791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.834,18491,7,GaussDCApy,benign
1,7,1442,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.65,801,1,mysqlclient-deps,benign
0,75,1393271,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.693,127357,16,fh-llm-client,benign
1,16,349310,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.047,6613,3,mcfinder,benign
1,17,27678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.634,10493,5,napari-owncloud,benign
1,13,3521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.665,549,3,Takamol-Custom-Library,benign
0,27,513021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.666,73928,22,japan-finance-factors,benign
1,26,54000430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.719,44361,14,houlang,benign
0,11,9878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.529,104,2,py-pkg-chijane,benign
1,4,5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.108,5058,2,diffword,benign
1,40,8698557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.559,30618,9,pyfanova,benign
1,194,1728906,0,1,0,1,0,1,1,0,1,0,0,1,0,1,2,4.715,1151506,123,bots-ediint,benign
1,68,618962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.611,130937,21,text-sensitivity,benign
1,258,2870403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.887,188659,41,isage-sage-benchmark,benign
0,150,636604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.723,612400,146,startorch,benign
1,47,13227885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.437,33549,11,ipyhealth,benign
1,306,87689677,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,4.967,40981,18,gitactions,benign
0,92,59259613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.686,153697,19,jpl.labcas.validation,benign
1,10,18324,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.238,1675,1,py-libpipintel,malicious
1,7,2790,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.67,1471,1,py-cozd,malicious
1,3,67242,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63511,2,idscord-py,malicious
1,10,17592,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1583,1,killosint,malicious
1,10,18517,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1617,1,py-minerandhydra,malicious
1,10,18449,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.236,1676,1,tposinthydrapip,malicious
1,10,19160,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1622,1,libpaypalcontrolultra,malicious
1,10,17489,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1609,1,tpgetstr,malicious
1,10,18264,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1615,1,tppaypalcckill,malicious
1,10,17332,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.211,1580,1,cpuping,malicious
1,10,17360,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1607,1,py-rere,malicious
1,3,67245,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63513,2,ccryptofeed,malicious
1,10,17203,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.209,1578,1,peppip,malicious
1,7,3406,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.782,1863,1,Matplotllib,malicious
1,10,17487,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1607,1,libcpuvm,malicious
1,10,17871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1610,1,tpintelkill,malicious
1,9,36297,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,4.943,34628,1,requestery,malicious
1,10,18265,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.223,1616,1,esqcvlgtbhydra,malicious
1,10,18767,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1617,1,selfgrandhackedver,malicious
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.209,1582,1,randompip,malicious
1,3,67230,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63503,2,pnadas,malicious
1,3,67230,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63503,2,cclick,malicious
1,10,17332,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1580,1,pipmine,malicious
1,10,18011,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1613,1,esqpushadcpu,malicious
1,3,67230,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63503,2,urlli3,malicious
1,3,67242,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63511,2,tkclaendar,malicious
1,10,17844,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1584,1,httpcontrol,malicious
1,16,110958,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5.68,89717,6,test-test-test123,malicious
1,10,18392,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1616,1,selfosinturlget,malicious
1,3,67239,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63509,2,seleniium,malicious
1,10,19092,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.232,1681,1,tpreplacegrandrandom,malicious
1,10,18520,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1617,1,py-minepingsplit,malicious
1,10,18327,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.231,1675,1,selfpostramurl,malicious
1,10,18212,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.204,1563,1,tppylgtbnvidia,malicious
1,10,17204,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1579,1,libpyw,malicious
1,8,1546,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.802,793,1,stackstorm-runner-action-chain,malicious
1,8,2020,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4.838,1407,1,tensrflow,malicious
1,10,18776,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1619,1,libreplacehydraram,malicious
1,8,1731,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.875,818,2,reade,malicious
1,3,67245,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63513,2,tkcaalendar,malicious
1,15,12274,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.165,7196,6,httpssus,malicious
1,10,18004,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1613,1,esqhydratool,malicious
1,8,4712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.818,3709,2,proxyfullscraper,malicious
1,10,17972,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1585,1,encodenvidia,malicious
1,10,17744,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1610,1,esqlibpost,malicious
1,3,67257,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63521,2,beautifulsooup4,malicious
1,8,1295,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4.698,871,1,gauravtest123,malicious
1,10,17741,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.22,1610,1,py-libedvm,malicious
1,12,2322,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.884,973,2,shoots-bynet,malicious
1,10,19220,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.234,1682,1,libinfovirtualcontrol,malicious
1,10,17873,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.22,1612,1,libhydraint,malicious
1,3,4512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.53,4330,2,python3-flask,malicious
1,10,17076,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1578,1,vmpyw,malicious
1,10,18648,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1618,1,py-stringpingpost,malicious
1,10,18128,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1613,1,selfosintping,malicious
0,9,4465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.527,1867,1,mnemonic-to-address,malicious
1,10,18069,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.237,1674,1,py-urlmcvisa,malicious
1,10,18136,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1614,1,tpintpaypalcc,malicious
1,10,18512,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1616,1,libreplacerandom,malicious
1,10,18392,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1616,1,selfpostguihttp,malicious
1,9,36896,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,4.921,35135,3,atio-obfuscator,malicious
1,16,42190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.698,21273,6,aiohttp-proxy-connect,malicious
1,8,1883904,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.825,1882837,2,webtraste,malicious
1,9,2329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.973,1041,2,private-evolution,malicious
1,10,18904,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1620,1,selfultranvidiapull,malicious
1,13,16091,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,4.606,9038,6,assuredserpentupload,malicious
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1582,1,visaultra,malicious
1,3,67251,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63517,2,rcyptocompare,malicious
1,3,67242,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63511,2,cyrptofeed,malicious
1,3,67260,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63523,2,websocket-clietn,malicious
1,7,2524,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.628,1381,1,requesks,malicious
1,10,18395,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1616,1,tpvmstringgrand,malicious
1,12,2939,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4.742,972,2,tiktok-bots,malicious
1,3,67245,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63513,2,xlsxxwriter,malicious
0,12,9948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.272,2614,4,connections-api-hidden-runner,malicious
1,10,8071,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.824,1063,3,pykooler,malicious
1,8,72466,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,4.769,69738,2,pypackagehelp,malicious
1,7,3724,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.766,1885,1,customtkwnter,malicious
1,8,1196,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.122,714,1,maliinn,malicious
1,10,18008,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1613,1,tpramultravm,malicious
